"GEOID","NAME","median_hh_income","gini","prop_owner_occ","prop_renter_occ","unemploymentrate","singlerate","rent_pct_incomeE","snap_pct","majority_race","xsite","evict_pct","nonwhite_pct","white_pct","black_pct","hisp_pct","asian_pct","other_pct"
75202,"ZCTA5 75202",79766,0.3979,0.225116900467602,0.774883099532398,0.0622671633847791,0.36046511627907,23.8,6.4128256513026,"WHITE","DALLAS",0.0931034482758621,44.7664359861592,55.2335640138408,20.7179930795848,14.878892733564,4.1522491349481,5.01730103806228
75205,"ZCTA5 75205",156636,0.57,0.655646200085874,0.344353799914126,0.0261190965092402,0.0681162208966712,26.8,0.890940317732933,"WHITE","DALLAS",0.00748129675810474,17.4578928327371,82.5421071672629,2.0782248663424,6.66077099328697,6.97029384572095,1.74860312738674
75214,"ZCTA5 75214",89719,0.5272,0.535861601920827,0.464138398079173,0.023975631325538,0.123039286228234,26.7,5.47312688542757,"WHITE","DALLAS",0.0313038864570898,28.3741098093269,71.6258901906731,6.5759246496669,16.4024810475534,2.92614288996095,2.46956122214565
75251,"ZCTA5 75251",69028,0.3466,0,1,0.015495867768595,0.138888888888889,25,2.64367816091954,"WHITE","DALLAS",0.021264367816092,45.9279972037749,54.0720027962251,19.0842362810206,18.210415938483,8.03914715134568,0.594197832925551
77083,"ZCTA5 77083",54425,0.409,0.638866505506312,0.361133494493688,0.0535888032332909,0.267314930991217,33.1,17.6425821470141,"NO MAJORITY","HOUSTON",0.0234287839345482,92.0444966665815,7.95550333341848,29.0978058187949,35.3712738511839,25.797593808271,1.77782318833176
77354,"ZCTA5 77354",89489,0.4894,0.801736026608258,0.198263973391742,0.0488832931902781,0.158254057078903,29.6,6.45737000081123,"WHITE","HOUSTON",0.00081833060556464,30.403691510605,69.596308489395,3.42436181121485,20.2142587295591,2.39084678072211,4.37422418910896
77401,"ZCTA5 77401",193950,0.4764,0.858678738152497,0.141321261847503,0.0223232323232323,0.0353421859039837,26.2,1.25901824869147,"WHITE","HOUSTON",0.003003003003003,35.2519099731571,64.7480900268429,2.62234152384885,8.34193681602313,22.5634937022507,1.72413793103448
77433,"ZCTA5 77433",112468,0.3797,0.840459922121813,0.159540077878187,0.052635063559322,0.0893657238868664,28.2,4.95187715818088,"NO MAJORITY","HOUSTON",0.0543403177527055,57.8587422923768,42.1412577076232,16.0859062179424,28.0706398843994,11.4045247471238,2.29767144291119
77504,"ZCTA5 77504",48455,0.4533,0.429375985582338,0.570624014417662,0.0913412025667432,0.323473882945249,30.8,17.5602613201171,"HISPANIC","HOUSTON",0.033754441373865,75.8635890037669,24.1364109962331,6.34367235713713,64.7270978600625,3.54251823354973,1.25030055301755
75231,"ZCTA5 75231",41806,0.5244,0.176807193740512,0.823192806259489,0.0558644769171085,0.276604911676002,29.8,14.480906224454,"NO MAJORITY","DALLAS",0.0335508582777699,71.0584330336132,28.9415669663868,25.2706150454534,33.1104010304426,9.97002799038914,2.70738896732803
77338,"ZCTA5 77338",56638,0.3837,0.559553844111008,0.440446155888992,0.0472149695387293,0.228185502026114,29.6,14.0751560217767,"NO MAJORITY","HOUSTON",0.0744648779017184,83.0478901694293,16.9521098305707,36.4295881353598,41.2048303411543,2.74117268928785,2.67229900362735
77339,"ZCTA5 77339",75080,0.4611,0.648236415633937,0.351763584366063,0.0627296984342748,0.123122487835837,29.4,3.26024785510009,"WHITE","HOUSTON",0.011743450767841,32.9678817930381,67.0321182069619,4.75419231056736,21.6455286173473,3.41115789998256,3.15700296514091
77365,"ZCTA5 77365",79320,0.4625,0.79764295067656,0.20235704932344,0.0395431057927658,0.0572611245256985,26.2,8.73854212134439,"WHITE","HOUSTON",0.00043140638481449,43.7491497755407,56.2508502244593,1.9371514079717,36.1529043667528,2.59828594749014,3.06080805332608
77429,"ZCTA5 77429",107033,0.3922,0.840577184482939,0.159422815517061,0.041028153955809,0.136282011242973,29.8,4.54149384824509,"WHITE","HOUSTON",0.0526891123742895,41.5387913526199,58.4612086473801,9.88400956808232,20.3897188247506,8.75795459674144,2.50710836304554
77489,"ZCTA5 77489",68646,0.3427,0.742089118501776,0.257910881498224,0.0719804213253995,0.382967327262989,30.2,13.5695834678721,"BLACK","HOUSTON",0.00156494522691706,96.255425971445,3.74457402855499,69.9414256576539,21.7561842999843,2.85288426337535,1.70493175043146
77507,"ZCTA5 77507",NA,0.4921,0,1,0,0,27,0,"WHITE","HOUSTON",0.0384615384615385,31.7307692307692,68.2692307692308,14.4230769230769,17.3076923076923,0,0
77562,"ZCTA5 77562",59792,0.4145,0.745947382407653,0.254052617592347,0.112640271014186,0.195402298850575,28.6,10.1780494286474,"WHITE","HOUSTON",0.0481171548117155,46.5262172284644,53.4737827715356,5.73033707865168,37.8558052434457,0.337078651685393,2.60299625468165
